turn_id,title,video_url,view,channel_url,channel_name,video_length,create_stamp,queriy,scrape_at,channel_country,channel_subscriber,mean_view,create_at,tag,description,like,dislike
58,《玩具開箱》七龍珠 一番賞 STRONG CHAINS!! 最後賞 克林＆悟飯 Dragon Ball Ichiban Kuji STRONG CHAINS!! LO Krillin & Gohan,/watch?v=A-X2DAZIsgc,2831,/channel/UCuKUN3dg6g_8ahG-ianxX1Q,Ashtoy TV,16 分 5 秒,4 日,七龍珠,2020/08/28,,,,2020/08/23,"Kamehameha,coronavirus,covid19,social distance,wash hands,mask,bts,david news,大偉新聞,阿平,開箱,玩具人,蔡阿嘎,十六,公仔,原型師,yamashita,bwfc,nakazawa,mrs,羅,db,dbz,dbgt,moro,jump,one Piece,Naruto,sasuke,grandista,labor day,勞動節,goku,vegeta,gohan,piccolo,trunks,cell,mini cell,android 16,dbtime,dbz collector,toy is money,日版,代理版,海外,一番賞,sandykaka,iku老師,阿倫channel,日本,日語,漫畫,動漫,手,vlog,YPちゃんねる,marty japan,ufo,啊電,喬老師,鐵牛,強大,海外限定版,2D,The Brush",00:08 簡介 Introduction 01:55 內袋 Parts 02:05 評介 Review 03:47 克林 Krillin 09:05 悟飯 Gohan 12:14 比較 Comparison 13:25 結論 Conclusion ●製造商 Manufacturer：Bandai Spirits...,76,2
59,【台語改編】 七龍珠Z Cha-La Head-Cha-La,/watch?v=vo7cLogL4Xc,2501806,/user/erishin08,柏慎,1 分 50 秒,5 年,七龍珠,2020/08/28,,,,2015/04/28,"柏慎,台語版,惡搞,七龍珠",台語版動畫歌曲系列又來囉，這次是經典名作七龍珠Z的主題曲Cha-La Head-Cha-La 新電影版又要出了，柏慎從小就是七龍珠迷啊~~ 好想看XD 所以特別改了這首來期待一下新的電影版~希望你會喜歡 粉絲專頁： https://www.facebook.com/BSmeansBoShen,15993,430
61,【試玩】七龍珠出機台拉，看我的融合(ﾟ∀。)！可是跟日本的好像...不一樣？好久不見的老婆，燒肉就是要配酒。 FT. 老爹 小豬 阿晋 優奈 邦妮 老婆《七龍珠》│VLOG#45,/watch?v=uwhJWYXhHv8,18300,/channel/UCPc04yosaJUFwu7zfpms4ag,雪兔,16 分 48 秒,10 か月,七龍珠,2020/08/28,,,,2019/10/22,"雪兔,好聲音,實況主,Snowrabbit,雪兔snowrabbit,有趣,搞笑,電玩,快樂夥伴,老皮,神奇寶貝,精靈寶可夢,tretta,pokemon,pokemontretta,大型機台,minecraft,創世神,戶外,VLOG,生活日誌,朋友系列",真希望台灣的機台都可以像日本一樣的設定，但卻有中文的翻譯QQ ►現在開始就訂閱雪兔吧：https://goo.gl/tEIggE ►[ 雪兔生活日記 ] 播放清單，看更多：https://goo.gl/Sdc8RC 音樂：影片尾端 字幕： #七龍珠 #燒肉逆襲 #這根本是勸退影片ww ☎追隨 雪兔 SnowRab...,239,13
62,七龍珠變身重現！　悟空達爾爆氣整路人│三立新聞台,/watch?v=dVxCvR2COKU,190820,/user/setnews159,三立LIVE新聞,1 分 39 秒,5 年,七龍珠,2020/08/28,,,,2015/07/30,"卡通,七龍珠,孫悟空,達爾,惡搞",日本經典漫畫七龍珠，一紅就紅了30年，現在國外有惡作劇玩家打扮成主角悟空和達爾，在門口表演變身橋段，嚇壞不少路人，不過有的粉絲超有默契，還和他們即興排演小劇場，一起開心過招。,366,94
63,老爹講動畫 七龍珠 反派們不為人知的精彩故事 總整理,/watch?v=9xiRarL0eSg,1283441,/user/kenzx1990,瘋狂老爹,13 分 16 秒,3 年,七龍珠,2020/08/28,,,,2016/10/09,老爹講動畫,馬上訂閱我 https://goo.gl/ndRC6A 更多老爹講七龍珠 https://goo.gl/Y0vtil 其他講動畫 https://goo.gl/EtK3S7 老爹粉絲專頁 https://www.facebook.com/farmercrazy/ 七龍珠的反派造型總是非常有特色 但 現在還有人記得...,6970,495
65,七龍珠Z 悟空懂得怎麼認女生了,/watch?v=J41jCjhNDSU,2376166,/channel/UCBTF6qmy6Vdi3XZUDu2Vfsw,LV cai,2 分 30 秒,3 年,七龍珠,2020/08/28,,,,2017/01/18,"七龍珠Z,碧兒,悟飯,悟空,天下第一武道大會",Z 210 碧兒把頭髮剪那麼短，悟空也能知道她是女孩子呀，不錯不錯 難道是靠胸部嗎?,4363,297
66,Dragon ball Z Stop Motion - Piccolo VS Trunks 七龍珠-比克VS特南克斯,/watch?v=lyBnlOtDWCs,9980351,/user/counter656,counter656,6 分 5 秒,7 年,七龍珠,2020/08/28,,,,2013/01/26,"Dragon Ball (Adapted Work),Piccolo (Dragon Ball),Stop Motion (Invention),Animation,Stop motion,Trunks,Vegeta,Goku,Dragonball,七龍珠,比克,特南克斯,piccolo,Freeza,kamehameha,悟空","Follow me on Facebook : Counter656 http://full.sc/19tUzQX www.counter656.com I am always a big fan of Dragon Ball, its my childhood, and..finally!!, Dragon b...",114798,3005
68,【SDBH】七龍珠英雄 官方影片第一集 第一彈SEC卡片介紹+實戰!!,/watch?v=2JyjRa5IH1Q,2773,/channel/UCVQooMwThY-644l-tqmZW_A,七龍珠英雄台灣官方頻道,13 分 52 秒,1 週間,七龍珠,2020/08/28,,,,,,對戰中使用牌組: UMT1-SEC 孫悟空---隊伍的靈魂人物 第一彈最強的強攻手 UMT1-19 達爾---每回合如果戰鬥力超過5000會再強化，強力的反擊衝擊可以打破局面 UMT1-22 天津飯---讓SEC悟空第一回合就能發動必殺技!! UMT1-36 開露---能回復隊友氣力，幫助SEC悟空增加續戰力 U...,非表示,非表示
69,七龍珠Z 悟飯第一次憤怒的力量!!,/watch?v=rUrLag7S7oM,191813,/channel/UCJM2WgIN38sPIREJ8sRa1wg,七龍珠,1 分 38 秒,3 年,七龍珠,2020/08/28,,,,2016/12/18,,大家好 第一次拍片 如果有甚麼想看的可以在下留言 提供你的想法喔,471,51
70,Dragon Ball Toys stop motion review - SHF Vegeta 七龍珠玩具介紹-貝吉達,/watch?v=ayDgRgJjbsM,1596195,/user/counter656Toys,counter656Toys,1 分 26 秒,6 年,七龍珠,2020/08/28,,,,2014/01/18,"Dragon Ball (Comic Book Series),Freeza (Anime/Manga Character),Character (Award Discipline),Stop Motion (Invention),Animation,Lego,Vegeta,Saiyan (Film),七龍珠,定格動畫,塞亞人,貝吉達,鳥山明,打鬥,悟空,Goku,prince,freiza,stop motion,movie,微電影,Film (Invention),japanese,日本動畫,動畫,停格動畫,japan,anime,trunks,krillin","Follow me on Facebook: Counter656 http://full.sc/19tUzQX The SHF Vegeta Very awesome toy with perfect articulation, the paint is also very detailed. Price I ...",10568,374
71,【七龍珠超整理】所有的角色有使用的合體攻擊技 一次看完龍珠裡出現的39種合體攻擊技,/watch?v=6RbOqxwVOe0,58406,/channel/UCEscvf5dFIKE2RG3hs2dCAw,波卡多,11 分 26 秒,3 か月,七龍珠,2020/08/28,,,,2020/05/08,"七龍珠,合體技,攻擊技,合體攻擊技",這次整理了七龍珠裡所有的合體攻擊招式，主要是整理漫畫跟動畫(七龍珠-七龍珠Z-七龍珠GT-龍珠超)，照著順序整理下來的合體攻擊技。 因為真的蠻多，所以有漏，歡迎留言補充唷！ 贊助波卡多：https://goo.gl/uX2X3Q 波卡多粉絲團：https://www.facebook.com/pokakuo/ 波...,867,27
72,稀奇古怪的七龍珠收藏！Dragonball【蔡阿嘎無腦玩具世界#34】,/watch?v=mRriGFXPw1o,379809,/channel/UCtcaZ5FUqaNXGX6xhpiGPQA,蔡阿嘎Life,4 分 12 秒,2 年,七龍珠,2020/08/28,,,,2018/04/30,"聖結石,這群人,安啾,玖壹壹,五月天,重量級,放火,小玉,阿神,HOWHOW,阿滴,館長",► 訂閱蔡阿嘎Life頻道：http://pics.ee/AGaLife ► 蔡阿嘎FaceBook：http://pics.ee/AGaFB ► 蔡阿嘎Youtube頻道：http://pics.ee/AGaU2 ► 加LINE好友：http://pics.ee/AGaLine ► Instagram：http...,4717,145
73,七龍珠超 悟空 超級賽亞人1~3 變身,/watch?v=aGRwx7W4w5Q,2535796,/channel/UCNy8J7W_In_HDjHDrTF-_Sw,DY JI,2 分 28 秒,5 年,七龍珠,2020/08/28,,,,2015/08/12,,新畫質的變身，看起來才爽啊！ 等以後TV版到中後期，再PO超級賽亞人之神的變身+戰鬥,4269,645
74,原來我也是七龍珠迷!價值xx萬的超級賽亞人公仔開箱!!!【騏哥愛亂買系列】ft.SHINN YUI ＃七龍珠 ＃公仔 ＃開箱文,/watch?v=umD8hlQxBRc,11230,/channel/UCvCTqu3HElM9fXPXpAUnRyw,飆速豪宅 騏哥,18 分 17 秒,2 か月,七龍珠,2020/08/28,,,,2020/06/10,,七龍珠是每個人的童年回憶爆買是必須的吧！開到手有點軟了 下次希望也可以來做一個寶可夢的開箱給大家看＃七龍珠 ＃公仔 ＃開箱文,218,22
75,【七龍珠Z：卡卡洛特】更新囉~ 成為超級賽亞人之神吧！,/watch?v=RYokhZkq7v8,7519,/user/jayzoro5555,靖哥哥,1 時間 19 分 35 秒,,七龍珠,2020/08/28,,,,,"決勝時刻,現代戰爭,Final Fantasy VII,太空戰士7,最終幻想7,現代戰域,COD,call of duty,七龍珠,海賊無雙4,激戰傳說,爆裂激戰,卡卡洛特",期待已久的更新終於來囉！這次的劇情為遊戲原創，將悟空&amp;貝吉達變身為神吧！ ~請記得按下訂閱及開啟小鈴鐺，以便收到最新影片發布通知唷~ 靖哥哥的FB專頁：https://www.facebook.com/%E9%9D%96%E5%93%A5%E5%93%A5-1349189455211897/?modal=admi...,63,非表示
4,ドラゴンボール名シーン,/watch?v=Ioyjl2EvTxM,69465,/channel/UCAWkNFkDuAnwSvJ2KJjweeA,s1にアカウント変えた Vny,,3 か月,ドラゴンボール,2020/08/28,,,,2020/05/12,,#ドラゴンボール #MAD,564,19
5,ドラゴンボール改 【最高の瞬間】 ごはんVSセル    Dragon Ball Z Kai 2011    #19 ドラゴンボール,/watch?v=UHhl2qAL0qc,40811,/channel/UCCRnHLaT2oRHWt9HWXqofEA,Blue Vegital,,2 か月,ドラゴンボール,2020/08/28,,,,,,動漫戰爭：全王vs全魔 龍珠同人 ドラゴンボール ドラゴンボール改 【最高の瞬間】 ごはんVSセル Dragon Ball Z Kai 2011 #19 ドラゴンボール ドラゴンボール改 【最高の瞬間】 ごはんVSセル Dragon Ball Z Kai 2011 #19 ドラゴンボール ドラゴンボール改 【最高...,171,14
6,1時間で分かるドラゴンボール強さ順,/watch?v=3kNVN4N3Cc4,688457,/channel/UCfsTqB0jEF9t_anAUiFNU3Q,Meiling,,1 年,ドラゴンボール,2020/08/28,,,,2018/12/03,, ,5106,248
10,ゴジータＶＳブロリー{神作画}「ドラゴンボール超ブロリー」,/watch?v=Ujuv9rAYJKI,414520,/channel/UCHeFaCym29lyqTc_-1hQ_cg,dragon ball,,5 か月,ドラゴンボール,2020/08/28,,,,2020/03/14,"ドラゴンボール,ドラゴンボール超ブロリー,ドラゴンボール映画,映画,ゴジータ,ゴジータブルー,ブロリー,スーパーサイヤ人BLUE,神作画", ,3029,60
11,ドラゴンボール食事シーン,/watch?v=AKZ7d8wwc44,517405,/channel/UCRElPCGaiqu-lQVOMnBFruA,チャンネルドラゴンボール,,2 年,ドラゴンボール,2020/08/28,,,,2017/09/16,, ,3352,68
12,"ドラゴンボール超最高の瞬間#20 悟空とベジータ！究極の4体合体VS第7宇宙総攻撃, Goku VS Jiren, Frieza | Dragon Ball Super Best Scenes",/watch?v=PrDHfz9U36k,10830,/user/clio6111,clio6111,,1 週間,ドラゴンボール,2020/08/28,,,,,"دراغون بول سوبر,フリーザ軍,Drachenball super,パラガス,ベジータ,ドラゴンボールz,七龙珠超,超サイヤ人ゴッド,ヒット,フリーザ VS 悟空,drage ball super,ドラゴンボール超,ejderha topu süper,カリフラ,トッポ,ドラゴンボール最高の瞬間,ジレン,悟空VSケフラ,フリーザ,majin buu,bola naga super,悟空VSブラック,ビルス,悟空 VS 人造人間17号,dragon ball super,ดราก้อนบอลซุปเปอร์,ドラゴンボール超最高の瞬間,goku,ピッコロVSフロスト,драконий жемчуг супер,ドラゴンボール,悟空 VS アラレ,best fight,モナカ VS 悟空,魔人ブウ,goku vs jiren,ヒットVSジレン,ゴジータ,드래곤 볼 슈퍼,フロスト,悟空,ピッコロ","ドラゴンボール超最高の瞬間#20 悟空とベジータ！究極の4体合体VS第7宇宙総攻撃, Goku VS Jiren, Frieza vs Dyspo | Dragon Ball Super Best Scenes ドラゴンボール超最高の瞬間#20 悟空とベジータ！究極の4体合体VS第7宇宙総攻撃, Goku VS ...",29,9
13,ドラゴンボール超最終回戦闘シーン,/watch?v=d_mzohU6Y-E,613013,/channel/UCBcVka_mQ9RUjwhy2mNRnBQ,。ゆっち,,2 年,ドラゴンボール,2020/08/28,,,,2018/04/01,, ,3267,106
14,クウラVS孫悟空,/watch?v=lB9MkqCZ_mw,318190,/channel/UCbRXxvgXCKhTVPYoFJdmiPQ,shuki fujii,,6 か月,ドラゴンボール,2020/08/28,,,,2020/02/05,"ドラゴンボール,ドラゴンボールZ,劇場版ドラゴンボール,クウラ,孫悟空,クウラVS孫悟空,クウラVS悟空",「ドラゴンボールZぶっちぎりの最強対最強」の悟飯がクウラ機甲戦隊に見つかってからラストまでです。 クウラの変身前も見たいとのコメントがあったのでアップしました。,2851,96
15,Dragon Ball Z Saiyajin Zetsumetsu Keikaku  『ドラゴンボールZサイヤ人絶滅計画 』Sekai Remastered Eng CC [4ᵏ ᵁᴴᴰ],/watch?v=XMdWpfGeVN4,269119,/channel/UC_mD3O1faLyPwnXbnyAEtXw,Densetsu_Sekai no fantasy TV チャネル,,9 か月,ドラゴンボール,2020/08/28,,,,2019/11/07,"Dragon Ball Z Gaiden Saiyajin Zetsumetsu Keikaku,ドラゴンボールZサイヤ人絶滅計画,Dragon Ball Z Saiyajin Zetsumetsu Keikaku Sekai Remastered","OVA based on the game for the Bandai Playdia, released in 1994 a Interactive Movie Game. Editing: Sony Vegas Pro 16, Adobe Premiere CC 2018 Follow me on: TWI...",1440,57
16,【新作】映画 ドラゴンボール超：復活の人造人間！,/watch?v=Dy7zp46jWkY,1007383,/channel/UCa6H0hcgHkhnI5SDm4hoZBQ,動画Love,,2 年,ドラゴンボール,2020/08/28,,,,2018/04/04,"ゲーム,ゲーム動画,アニメ,ストーリー,まとめ,ドラゴンボール超,映画,新作,ドラゴンボール ファイターズ,DBZ,DB",映画 ドラゴンボール超：復活の人造人間！ ↓ スポンサー紹介 アニメガホン様：https://animegaphone.jp/ 【おすすめ動画】 【特報解禁】映画「ドラゴンボール超」（仮）12月14日（金）公開 https://www.youtube.com/watch?v=dT0voIk2h5o 【ドラゴンボー...,901,1838
17,この引きはヤバイwリミテッドLF魔人ベジータを求めてステップアップ追いガシャ！【ドラゴンボールレジェンズ】【DRAGONBALL LEGENDS】,/watch?v=pjxhiWfHpE8,9810,/channel/UC0P3fkB03CTCfADNoKobFSw,キスケGAME,,8 時間,ドラゴンボール,2020/08/28,,,,2020/08/27,"YouTube,キスケ,きすけ,ゲーム実況,ドラゴンクエスト,あぽろ,もこう,むじょる,むじょっくす,さよドラ,しあわせよっしー,しゅま,ネナロ,あーあい,トシ,加藤純一,ちょもす,ぎこちゃん,ポルンガ,被り王メロ,フジヤ,藤本R,R藤本,くに,最強,最強デッキ",Thanks for watching! Please Subscribe! Twitter↓ https://twitter.com/R_GAMES_ Membership↓ https://www.youtube.com/channel/UC0P3fkB03CTCfADNoKobFSw/join Divine...,320,16
18,ドラゴンボール改 [ドラゴンボール改 最高の瞬間 #7]     || Dragon Ball Z Kai Best moments |TITAN Anime,/watch?v=_CF9DATGC-c,873,/user/klorr2744,TITAN Anime,,6 時間,ドラゴンボール,2020/08/28,,,,,"ドラゴンボール改,dragon ball kai,dragon ball,dragon ball gt,ドラゴンボール改 最高の瞬間,Dragon Ball Z Kai Best moments,TITAN Anime,ドラゴンボール,ドラゴン,Dragon,Ball,GT,Dragonball GT,DBGT,悟空,パン,トランクス,Goku,Pan,Trunks,Goku vs Bread vs Trunks,anime dragon,Vegeta,ベジータ,孫 悟飯,Gohan Son,dragon ball gt abridged,after dragon ball gt,ドラゴンボールz,ドラゴンボール超,crew dragon,dragons,gohan,Trunks vs Gohan Son,#5,The Critical Battle of Goku vs Vegeta","ドラゴンボール改 [ドラゴンボール改 最高の瞬間 #7] || Dragon Ball Z Kai Best moments |TITAN Anime #ドラゴンボール改 #DragonBallZKai Five years after the events of Dragon Ball, martial art...",4,2
20,戦闘力5000のザコ！【ドラゴンボール】,/watch?v=8ZxmuZG3KWQ,12168160,/channel/UCbJSjQKj9KjHy1x1PKr941w,しろすず,,11 か月,ドラゴンボール,2020/08/28,,,,2019/09/07,"ドラゴンボール,DRAGON BALL,アニメ,孫悟空,ギニュー,リクーム,バータ,ジース,ギニュー特戦隊,悟飯,クリリン,ベジータ,フリーザ,孫悟飯,ナメック星",【ドラゴンボール】 悟空 VS ギニュー特戦隊 〈東映アニメチャンネル〉 https://www.youtube.com/user/ToeiAnimationjp https://www.youtube.com/channel/UCUUekIrulAiJnUOawqBRwZQ 〈東映アニメーション〉 http:/...,35920,3771
21,ドラゴンボール 孫悟空 誕生の瞬間,/watch?v=650Pv7tAEpU,1857487,/channel/UCbcMLa97BA4qjSlas-BqpGg,ダーヤマtv,,5 年,ドラゴンボール,2020/08/28,,,,2014/08/27,ドラゴンボール, ,4274,278
22,食事シーン集ドラゴンボール超,/watch?v=KR4sK8XdTlk,832113,/channel/UC6SDvSdok-vHE1vkMd1g9dQ,HuyzzGaming,,2 年,ドラゴンボール,2020/08/28,,,,2018/08/25,,HIỂU GÌ CHẾT LIỀN お腹が空くと見たくなる。,5105,138
23,ベジータVSアラレちゃん！  なんとあのベジータが…,/watch?v=UViVL8m6XIE,1276175,/channel/UCM9GiydGPnnVIeelajIRnig,happy tube,,3 年,ドラゴンボール,2020/08/28,,,,2017/02/19,,チャンネル登録お願いします,7834,242
25,ドラゴンボール - 悟空の超サイヤ人5変身シーン | Goku Super Saiyan 5 Transform Scene,/watch?v=tUKPSXyW7Po,11483259,/channel/UC2FD6S0AzThk_rnbpo1ylnw,Super Saiyan 5 超サイヤ人5,,2 年,ドラゴンボール,2020/08/28,,,,2018/08/04,"ドラゴンボール,ドラゴンボールAF,孫悟空,超サイヤ人5,超サイヤ人4,超サイヤ人3,超サイヤ人,超サイヤ人2,カカロット,サイヤ人,ドラゴンボールGT,ドラゴンボールZ,ザイコー,ベジータ,ブロリー,超サイヤ人ゴッド,超サイヤ人ブルー,超サイヤ人ゴッド超サイヤ人,アニメ,変身シーン,トランクス,孫悟天,孫悟飯,ドラゴンボール超 ブロリー,ドラゴンボール超,ドラゴンボール改,ドラゴンボールファイターズ,ドッカンバトル,ベジット,ゴジータ,身勝手の極意,ビルス,ウイス,全王,大神官,かめはめ波,ドラゴンボール ゼノバース,ファイナルかめはめ波,ビックバンかめはめ波,ナッパ,セル,フリーザ,魔人ブウ,一星龍,超17号,ベビー,大猿ベビー,スーパーベビー2,超一星龍,スーパーベビー,ピッコロ大魔王,クリリン,ヤムチャ,天津飯,餃子,亀仙人,ブルマ,18号,17号,ゴジータ4,超ベジット,戦闘民族サイヤ人,界王,大界王,界王神,大界王神,バビディ,ボージャック,ジャネンバ,ヒルデガーン,力の大会,第6宇宙,第７宇宙,SSJ,SSJ2,ケール,ケフラ,シャンパ,破壊神",ドラゴンボール改の超サイヤ人3変身時の音声使用 Dragon Ball Kai 's Super Saiyan 3 Voice used when transforming. ゴッドやブルーよりも超サイヤ人5の方がカッコイイ,49649,14335
26,Dragon ball ova 2008 o retorno de goku e seus amigos legendado,/watch?v=XJVTapEzEVU,119029,/channel/UCbxg3d2vOjWI1hSjqXGF5gA,lolo 4231,,1 年,ドラゴンボール,2020/08/28,,,,2018/09/16,, ,1013,43
31,【衝撃】ドラゴンボールの裏設定がまたツッコミどころ満載だった件www【ツッコミ】,/watch?v=AOdBaJVQOho,105501,/channel/UCHuU17sU9G7nCNetufiJngA,まりまりもりもり,,4 か月,ドラゴンボール,2020/08/28,,,,2020/04/22,"マリモ,こーく不透明,KAITOストーリー,ペズマル,ツッコミ,えぼら,ドラゴンボール",マリモ。↓ https://twitter.com/marimodaze メインチャンネル↓ https://www.youtube.com/channel/UCdXjy8D4J8I6o5VKGMyHP3g サブチャンネル↓ https://www.youtube.com/channel/UCvteZKN-iMW...,1202,204
35,ドラゴンボール超　最高すぎるシーン,/watch?v=JwFq1WVPskM,1331489,/channel/UCPInlj2_GFc3NS4vA8qvVZQ,るっが,,2 年,ドラゴンボール,2020/08/28,,,,2018/02/19,"BGM名,神の衝突", ,4929,281
37,正解は1年後「ドラゴンボール」,/watch?v=vagrj3QNctM,264150,/user/Natsu3772,Natsum!!!!!!!!,,3 週間,ドラゴンボール,2020/08/28,,,,2020/08/01,,正解は1年後,2915,47
38,ドラゴンボール改 - 孫 悟空 vs フリーザ | Gokuu Son vs Frieza [ Dragon Ball Kai ],/watch?v=egj-h_1j6Fo,287260,/user/Derickjay13,Anime Sida,,2 か月,ドラゴンボール,2020/08/28,,,,,"ドラゴンボール改,dragonball,Dragon Ball Kai,dragon ball z,ドラゴンボールGT,dragon ball gt,Dragon Ball GT,ドラゴンボール,ドラゴン,Dragon,Ball,GT,Dragonball GT,DBGT,悟空,パン,トランクス,Goku,Pan,Trunks,Goku vs Bread vs Trunks,anime dragon,Vegeta,ベジータ,孫 悟飯,Gohan Son,dragon ball gt abridged,after dragon ball gt,dragon ball,ドラゴンボールz,ドラゴンボール超,crew dragon,dragons,gohan,Trunks vs Gohan Son",ドラゴンボール改 - 孫 悟空 vs フリーザ | Gokuu Son vs Frieza [ Dragon Ball Kai ] #ドラゴンボール改 #DragonBallKai Website: https://bitly.com.vn/WH75k Fan Page: https://bitly.com.vn...,970,94
39,ドラゴンボール超スーパー ブロリー | 最高の瞬間 #1,/watch?v=-gxm7l6xLdw,69505,/user/MeinGameplays,kem ku la,,3 か月,ドラゴンボール,2020/08/28,,,,,ドラゴンボール超スーパー ブロリー,ドラゴンボール超スーパー ブロリー | 最高の瞬間 #1 ドラゴンボール超スーパー ブロリー : https://www.youtube.com/playlist?list=PL9g5ATvrDN_28QfO5IeMXsQbjox40HEvy,345,38
